6.5920000000000005	7.744	7.744	7.808	7.808	7.616	8.072000000000001	9.888	9.872	14.184	14.176	15.983999999999998	21.200000000000003	21.711999999999996	25.464	26.112000000000002	25.64	25.272	24.112	24.735999999999997	24.631999999999998	24.16	23.88	23.704	23.607999999999997	23.823999999999998	23.912	24.264000000000003	23.968	24.048000000000002	24.088	23.96	24.256	24.343999999999998	24.384	24.311999999999998	24.224	24.223999999999997	24.400000000000002	24.432	24.504
6.272	7.68	7.552	7.808	7.936	7.744	7.927999999999999	10.256	10.568000000000001	14.623999999999999	15.976000000000003	15.752000000000002	21.096000000000004	21.688	25.24	25.192	25.68	24.528000000000002	24.536	24.272	24.136	23.992	23.992	23.727999999999998	23.968	23.96	23.656	24.168	24.223999999999997	24.311999999999998	24.336	24.424	24.44	24.183999999999997	24.32	24.192	24.32	24.247999999999998	24.256	24.264	24.312
5.824	7.616	7.4879999999999995	7.68	7.808	7.936	8.128	9.824	10.208000000000002	14.944	15.344000000000001	17.344	22.327999999999996	26.584000000000003	25.744	25.824	25.607999999999997	25.064	24.183999999999997	24.784000000000002	23.928	23.759999999999998	24.064	23.863999999999997	23.984	24.136	24.056	24.032	24.056000000000004	24.408	24.016	24.328	24.296	24.512	24.351999999999997	24.343999999999998	24.224	24.36	24.183999999999997	24.112	24.424
6.4	7.744	7.68	7.616	7.616	7.808	8.008	10.264	11.448	13.96	15.696000000000002	17.232	22.024	28.68	25.4	25.840000000000003	25.928	24.912000000000003	24.536	24.528	24.535999999999998	24.056	23.911999999999995	23.928	24.112000000000002	24.016000000000002	24.16	24.055999999999997	24.376	24.447999999999997	24.344	24.168	24.519999999999996	24.2	24.472	24.128000000000004	24.344	24.232	24.096	24.48	24.288000000000004
6.144000000000001	7.808	7.552	7.808	7.744	7.808	7.847999999999999	9.576	10.608	14.088	15.871999999999998	20.568	20.991999999999997	27.904000000000003	25.543999999999997	25.951999999999998	25.904000000000003	24.472	24.416	24.848	24.432	24.087999999999997	24.096	23.768	24.2	24.08	24.016	24.368000000000002	24.24	24.2	24.16	24.304000000000002	24.512	24.352000000000004	24.407999999999998	24.192	24.44	24.08	24.376	24.016	24.176
6.272	7.4239999999999995	7.936	7.936	7.872	7.744	8.064	9.992	11.272	15.927999999999999	14.184	20.415999999999997	26.983999999999998	28.008000000000003	25.663999999999998	26.247999999999998	25.951999999999998	24.759999999999998	24.727999999999998	24.520000000000003	24.567999999999998	23.735999999999997	23.919999999999998	23.840000000000003	23.768	23.647999999999996	24.104	24.136	24.311999999999998	24.36	24.319999999999997	24.072000000000003	24.263999999999996	24.2	24.144	24.32	24.456000000000003	24.352	24.392	24.4	24.663999999999998
6.208	7.552	7.936	7.808	7.744	7.68	7.744	10.751999999999999	11.136	15.272	16.768	20.992	25.272	29.552	26.296	26.08	26.008	25.176000000000002	24.896	24.52	24.439999999999998	24.072	24.048000000000002	23.919999999999998	24.016000000000002	24.08	24.119999999999997	24.375999999999998	24.168	24.256000000000004	24.104	24.336	24.032	24.2	24.232	24.144	24.56	24.432	24.336000000000002	24.311999999999998	24.375999999999998
6.079999999999999	6.656	7.744	7.552	7.808	7.808	8.192	10.936	10.280000000000001	14.584	17.032	27.247999999999998	26.928	28.055999999999997	26.840000000000003	26.128	26.504	25.208	24.240000000000002	24.535999999999998	24.152	23.96	24.328	24.072000000000003	24.151999999999997	23.944	24.352	24.32	24.144	24.215999999999998	24.336	24.464	24.439999999999998	24.456	24.240000000000002	24.503999999999998	24.384	24.447999999999997	24.352	24.464	24.223999999999997
6.016	6.079999999999999	7.68	7.808	7.616	7.552	8.064	10.328000000000001	10.656	14.456	14.879999999999999	26.528	26.512	29.752000000000002	26.272000000000002	25.567999999999998	25.751999999999995	25.135999999999996	24.448	24.64	24.400000000000002	23.88	23.823999999999998	24.152	24.008000000000003	24.088	24.183999999999997	24.232	24.312	24.199999999999996	24.159999999999997	24.192	24.352	24.208	24.263999999999996	24.272	24.343999999999998	24.24	24.471999999999998	24.344	24.496000000000002
6.336	6.3999999999999995	7.936	7.552	7.808	7.808	8.176	10.856	11.344	15.815999999999999	17.32	27.183999999999997	28.519999999999996	30.048000000000002	26.08	25.927999999999997	25.712000000000003	24.736000000000004	24.744	24.144000000000002	24.671999999999997	23.88	23.976	24.119999999999997	24.064	23.848	24.232	24.223999999999997	24.112000000000002	24.543999999999997	24.328000000000003	24.272	24.319999999999997	24.272	24.32	24.28	24.272	23.992	24.136000000000003	24.448	24.272
6.719999999999999	6.3359999999999985	7.4879999999999995	7.68	7.744	7.816000000000001	8.0	10.432	10.584	16.256	18.152	25.208	28.784	31.072	26.471999999999998	25.567999999999998	26.064	24.775999999999996	24.4	24.488	24.368	24.183999999999997	24.232	23.864	24.144000000000002	23.951999999999998	23.863999999999997	24.152	24.296	24.6	24.535999999999998	24.432000000000002	24.327999999999996	24.448	24.416	24.128	24.552	24.16	24.2	24.264	24.432
