1.0	0.0	0.0	0.0	0.0	0.0
2.0	0.011600000000000001	0.013600000000000001	0.014400000000000003	0.012800000000000002	0.029200000000000018
3.0	0.035600000000000014	0.0176	0.0184	0.018000000000000006	0.027600000000000017
4.0	0.06400000000000003	0.020400000000000005	0.015600000000000003	0.0176	0.023200000000000012
5.0	0.092	0.021200000000000007	0.015200000000000002	0.018800000000000004	0.02240000000000001
6.0	0.12079999999999998	0.0228	0.014800000000000002	0.0204	0.020000000000000007
7.0	0.14879999999999996	0.0216	0.014400000000000001	0.0184	0.01960000000000001
8.0	0.1784	0.0196	0.013200000000000005	0.016	0.018400000000000007
9.0	0.20520000000000002	0.019200000000000005	0.012800000000000002	0.016	0.018000000000000006
10.0	0.23200000000000004	0.018400000000000003	0.012400000000000001	0.0148	0.017200000000000007
11.0	0.252	0.017200000000000003	0.013200000000000003	0.012	0.017200000000000007
12.0	0.2712	0.015200000000000005	0.012000000000000002	0.0104	0.016800000000000006
13.0	0.28720000000000007	0.014000000000000004	0.011600000000000001	0.0088	0.016400000000000005
14.0	0.30200000000000005	0.013600000000000003	0.010799999999999999	0.005600000000000001	0.014800000000000004
15.0	0.31320000000000003	0.013200000000000003	0.0104	0.0036	0.014400000000000003
16.0	0.32400000000000007	0.013200000000000003	0.0092	0.0027999999999999995	0.013600000000000003
17.0	0.33240000000000003	0.013600000000000001	0.007600000000000001	0.0024000000000000002	0.0132
18.0	0.34080000000000005	0.013600000000000001	0.0064	0.0024000000000000002	0.0124
19.0	0.3476000000000001	0.012400000000000001	0.005599999999999999	0.0024000000000000002	0.012000000000000002
20.0	0.35440000000000005	0.011200000000000002	0.006	0.0024000000000000002	0.010799999999999999
21.0	0.35960000000000003	0.010400000000000003	0.005599999999999999	0.0024000000000000002	0.010799999999999999
22.0	0.36400000000000005	0.0092	0.005599999999999999	0.002	0.010799999999999999
23.0	0.36680000000000007	0.0076	0.005199999999999999	0.002	0.010799999999999999
24.0	0.3696	0.0068	0.004399999999999999	0.002	0.010799999999999999
25.0	0.37079999999999996	0.0068	0.004	0.002	0.010399999999999998
26.0	0.37200000000000005	0.0063999999999999994	0.004	0.002	0.0096
27.0	0.3732	0.006	0.004	0.0016	0.0096
28.0	0.374	0.005599999999999999	0.004	0.0016	0.0096
