0.0	0.1752	0.008	0.0108	0.006799999999999998	0.010399999999999998
0.0125	0.17479999999999993	0.007600000000000001	0.009600000000000003	0.0064	0.010399999999999998
0.025	0.13199999999999998	0.012800000000000002	0.009600000000000001	0.0084	0.012
0.0375	0.1804	0.012400000000000001	0.007200000000000001	0.0084	0.0128
0.05	0.14479999999999996	0.012000000000000002	0.010800000000000002	0.0024	0.013600000000000001
0.0625	0.2756	0.0108	0.007600000000000001	0.0048000000000000004	0.010399999999999998
0.075	0.1432	0.012400000000000001	0.009200000000000002	0.0048	0.012
0.0875	0.17239999999999994	0.009600000000000003	0.011200000000000002	0.0068000000000000005	0.010399999999999998
0.1	0.15799999999999997	0.008800000000000002	0.012000000000000002	0.0044	0.011199999999999998
0.1125	0.20839999999999992	0.012400000000000001	0.012000000000000004	0.005599999999999999	0.0096
0.125	0.256	0.009600000000000003	0.013200000000000003	0.005599999999999999	0.010399999999999998
0.1375	0.1856	0.014000000000000004	0.013200000000000003	0.0068000000000000005	0.011199999999999998
0.15	0.14759999999999998	0.014400000000000003	0.011200000000000002	0.0048000000000000004	0.0072
0.1625	0.20559999999999998	0.0104	0.0164	0.007600000000000001	0.0096
0.175	0.1968	0.014800000000000004	0.012000000000000002	0.007599999999999999	0.011199999999999998
0.1875	0.32600000000000007	0.012000000000000002	0.012400000000000001	0.0048	0.008799999999999999
0.2	0.22599999999999995	0.009600000000000003	0.011200000000000002	0.004	0.008799999999999999
0.2125	0.17079999999999998	0.010000000000000002	0.016400000000000005	0.0032	0.0096
0.225	0.22439999999999993	0.012400000000000001	0.010800000000000002	0.0048	0.011199999999999998
0.2375	0.2152	0.014000000000000004	0.017600000000000008	0.0068	0.0128
0.25	0.176	0.013600000000000003	0.012400000000000001	0.007200000000000001	0.0096
0.2625	0.23039999999999997	0.016800000000000006	0.0144	0.0076	0.0128
0.275	0.29359999999999997	0.017600000000000008	0.014000000000000002	0.0036000000000000003	0.0128
0.2875	0.33199999999999996	0.013600000000000003	0.012400000000000001	0.0048	0.011199999999999998
0.3	0.2716	0.014400000000000001	0.017200000000000003	0.007599999999999999	0.011199999999999998
0.3125	0.32359999999999994	0.0104	0.018800000000000008	0.0072	0.0128
0.325	0.3264	0.013200000000000003	0.013600000000000003	0.004	0.011199999999999998
0.3375	0.2792	0.011200000000000002	0.016800000000000002	0.005600000000000001	0.0096
0.35	0.3299999999999999	0.016400000000000005	0.0108	0.0032	0.012
0.3625	0.21000000000000005	0.0104	0.014800000000000004	0.0068	0.012
0.375	0.23279999999999995	0.013200000000000003	0.0148	0.006	0.008
0.3875	0.22999999999999995	0.014000000000000004	0.014400000000000003	0.006000000000000001	0.014400000000000001
0.4	0.26559999999999995	0.014400000000000003	0.012000000000000002	0.0052	0.0072
