1.0	0.0009765625	0.0009765625	0.0009765625	0.0009765625	0.0009765625	0.0009765625
2.0	0.001591796875	0.00212890625	0.002431640625	0.0023828125	0.001728515625	0.002353515625
3.0	0.003466796875	0.0115625	0.0144140625	0.014326171875	0.0087890625	0.013046875
4.0	0.00802734375	0.0503515625	0.0650390625	0.07607421875	0.04724609375	0.066650390625
5.0	0.01677734375	0.152421875	0.1940625	0.2319140625	0.166220703125	0.206455078125
6.0	0.032001953125	0.31298828125	0.371201171875	0.420771484375	0.346904296875	0.3749609375
7.0	0.052119140625	0.472099609375	0.505234375	0.54650390625	0.493203125	0.4894921875
8.0	0.070390625	0.559921875	0.568173828125	0.5863671875	0.567412109375	0.534736328125
9.0	0.08353515625	0.577099609375	0.571005859375	0.57185546875	0.57744140625	0.530419921875
10.0	0.089873046875	0.55220703125	0.537900390625	0.530029296875	0.54919921875	0.5003125
11.0	0.0901953125	0.50515625	0.4876953125	0.475732421875	0.50060546875	0.457578125
12.0	0.085615234375	0.450400390625	0.434736328125	0.41939453125	0.44681640625	0.412275390625
13.0	0.078388671875	0.396982421875	0.380673828125	0.366748046875	0.3926953125	0.3651171875
14.0	0.07103515625	0.345380859375	0.330849609375	0.317666015625	0.342041015625	0.322900390625
15.0	0.06333984375	0.298798828125	0.28767578125	0.274404296875	0.295771484375	0.28392578125
16.0	0.05572265625	0.257578125	0.248173828125	0.23640625	0.256103515625	0.24779296875
17.0	0.048994140625	0.221884765625	0.213212890625	0.203642578125	0.219619140625	0.2150390625
18.0	0.04244140625	0.19064453125	0.183779296875	0.1755078125	0.18908203125	0.18650390625
19.0	0.036845703125	0.163642578125	0.15744140625	0.149658203125	0.162353515625	0.1602734375
20.0	0.031806640625	0.14001953125	0.134794921875	0.127373046875	0.139091796875	0.1376171875
21.0	0.02751953125	0.118955078125	0.114931640625	0.10869140625	0.11857421875	0.118203125
22.0	0.02373046875	0.10134765625	0.098486328125	0.09255859375	0.101259765625	0.101748046875
23.0	0.020244140625	0.085966796875	0.083779296875	0.07931640625	0.08615234375	0.08677734375
24.0	0.01744140625	0.073701171875	0.071396484375	0.06744140625	0.07357421875	0.074248046875
25.0	0.014873046875	0.06271484375	0.06099609375	0.057294921875	0.06255859375	0.0628125
26.0	0.01287109375	0.053466796875	0.05212890625	0.04921875	0.053212890625	0.053564453125
27.0	0.011044921875	0.045537109375	0.04435546875	0.04197265625	0.04556640625	0.04615234375
28.0	0.009677734375	0.03875	0.0374609375	0.036259765625	0.0390234375	0.03916015625
29.0	0.008388671875	0.032890625	0.0314453125	0.03111328125	0.033076171875	0.03322265625
30.0	0.0071484375	0.0279296875	0.026982421875	0.026142578125	0.028251953125	0.02841796875
31.0	0.006220703125	0.024013671875	0.022861328125	0.022041015625	0.02392578125	0.02421875
32.0	0.005185546875	0.020654296875	0.019384765625	0.01857421875	0.02041015625	0.02068359375
33.0	0.004443359375	0.01763671875	0.016298828125	0.0160546875	0.017216796875	0.017724609375
34.0	0.00396484375	0.014814453125	0.01408203125	0.013525390625	0.014560546875	0.01509765625
35.0	0.0033984375	0.01267578125	0.0119140625	0.011455078125	0.01244140625	0.0129296875
36.0	0.002919921875	0.010830078125	0.0102734375	0.00984375	0.010439453125	0.010986328125
37.0	0.00244140625	0.009169921875	0.00888671875	0.0083203125	0.0088671875	0.009384765625
38.0	0.0021875	0.007744140625	0.007548828125	0.0069921875	0.00755859375	0.00779296875
39.0	0.0018359375	0.006591796875	0.006416015625	0.0060546875	0.006484375	0.00685546875
40.0	0.0015625	0.0055078125	0.005517578125	0.005205078125	0.005439453125	0.0058203125
41.0	0.00134765625	0.004619140625	0.0046875	0.004423828125	0.004619140625	0.004873046875
42.0	0.001171875	0.00388671875	0.0040625	0.003701171875	0.003818359375	0.004130859375
43.0	0.00095703125	0.003408203125	0.003447265625	0.003076171875	0.003369140625	0.0033984375
44.0	0.00083984375	0.002900390625	0.003046875	0.00259765625	0.00296875	0.002890625
45.0	0.000673828125	0.002470703125	0.0025390625	0.00228515625	0.00244140625	0.002548828125
