0.0	0.93595703125	0.0	0.0	0.0	0.0
0.0125	0.916513671875	0.0	0.0	0.0	0.0
0.025	0.917236328125	0.0	0.0	0.0	0.0
0.0375	0.911064453125	0.0	0.0	0.0	0.0
0.05	0.91099609375	0.0	0.0	0.0	0.0
0.0625	0.920400390625	0.0	0.0	0.0	0.0
0.075	0.914140625	0.0	0.0	0.0	0.0
0.0875	0.91697265625	0.0	0.0	0.0	0.0
0.1	0.9168359375	0.0	0.0	0.0	0.0
0.1125	0.909287109375	0.0	0.0	0.0	0.0
0.125	0.905654296875	0.0	0.0	0.0	0.0
0.1375	0.914931640625	0.0	0.0	0.0	0.0
0.15	0.90974609375	0.0	0.0	0.0	0.0
0.1625	0.91177734375	0.0	0.0	0.0	0.0
0.175	0.914228515625	0.0	0.0	0.0	0.0
0.1875	0.91595703125	0.0	0.0	0.0	0.0
0.2	0.9094921875	0.0	0.0	0.0	0.0
0.2125	0.91115234375	0.0	0.0	0.0	0.0
0.225	0.90568359375	0.0	0.0	0.0	0.0
0.2375	0.895	0.0	0.0	0.0	0.0
0.25	0.902431640625	0.0	0.0	0.0	0.0
0.2625	0.910791015625	0.0	0.0	0.0	0.0
0.275	0.9042578125	0.0	0.0	0.0	0.0
0.2875	0.896689453125	0.0	0.0	0.0	0.0
0.3	0.912119140625	0.0	0.0	0.0	0.0
0.3125	0.911123046875	0.0	0.0	0.0	0.0
0.325	0.904501953125	0.0	0.0	0.0	0.0
0.3375	0.89220703125	0.0	0.0	0.0	0.0
0.35	0.8965234375	0.0	0.0	0.0	0.0
0.3625	0.89232421875	0.0	0.0	0.0	0.0
0.375	0.896142578125	0.0	0.0	0.0	0.0
0.3875	0.900234375	0.0	0.0	0.0	0.0
0.4	0.894375	0.0	0.0	0.0	0.0
